datetime,timestamp,exchange,pair,refPrice,tradePrice,offset,amount,profit
2018-06-20T09:29:46.000Z,1529486986000,cryptopia,LTC/BTC,0.0145,0.01450522,0.03,0.06165674,0.00001849
2018-06-20T09:29:49.000Z,1529486989000,cryptopia,LTC/BTC,0.0145,0.01450522,0.03,0.0380747,0.00001142
2018-06-20T09:29:55.000Z,1529486995000,cryptopia,LTC/BTC,0.0145,0.01450522,0.03,0.1269015,0.00003807
2018-06-20T09:32:31.000Z,1529487151000,cryptopia,LTC/BTC,0.0145,0.01448071,-0.14,0.22608246,-0.00031652
2018-06-20T09:34:36.000Z,1529487276000,cryptopia,LTC/BTC,0.0145,0.014501,0,0.03569908,0
2018-06-20T09:37:06.000Z,1529487426000,cryptopia,LTC/BTC,0.01448,0.01450373,0.16,0.21143952,0.0003383
2018-06-20T09:40:45.000Z,1529487645000,cryptopia,LTC/BTC,0.01451,0.01452218,0.08,0.03779734,0.00003023
2018-06-20T09:40:50.000Z,1529487650000,cryptopia,LTC/BTC,0.01451,0.01450375,-0.05,0.14776677,-0.00007389
2018-06-20T09:42:38.000Z,1529487758000,cryptopia,LTC/BTC,0.01451,0.01454873,0.26,0.14,0.000364
2018-06-20T09:46:03.000Z,1529487963000,cryptopia,LTC/BTC,0.01451,0.01453554,0.17,0.31257065,0.00053137
2018-06-20T09:47:43.000Z,1529488063000,cryptopia,LTC/BTC,0.01451,0.01451694,0.04,0.06302657,0.00002521
2018-06-20T09:47:48.000Z,1529488068000,cryptopia,LTC/BTC,0.01451,0.01451694,0.04,0.1001094,0.00004004
2018-06-20T09:50:03.000Z,1529488203000,cryptopia,LTC/BTC,0.0145,0.01452353,0.16,0.08631547,0.0001381
2018-06-20T09:51:22.000Z,1529488282000,cryptopia,LTC/BTC,0.0145,0.01451694,0.11,0.08542233,0.00009396
2018-06-20T09:51:23.000Z,1529488283000,cryptopia,LTC/BTC,0.0145,0.01450496,0.03,0.55041259,0.00016512
2018-06-20T09:51:23.000Z,1529488283000,cryptopia,LTC/BTC,0.0145,0.01450497,0.03,0.03640159,0.00001092
2018-06-20T09:51:23.000Z,1529488283000,cryptopia,LTC/BTC,0.0145,0.01450373,0.02,0.67104484,0.0001342
2018-06-20T09:52:52.000Z,1529488372000,cryptopia,LTC/BTC,0.01448,0.01450373,0.16,0.18548514,0.00029677
2018-06-20T09:54:29.000Z,1529488469000,cryptopia,LTC/BTC,0.0145,0.0144746,-0.18,1,-0.0018
2018-06-20T09:55:51.000Z,1529488551000,cryptopia,LTC/BTC,0.01449,0.01450019,0.07,0.1640574,0.00011484
2018-06-20T09:57:25.000Z,1529488645000,cryptopia,LTC/BTC,0.01449,0.01449,0,0.1097092,0
2018-06-20T09:57:35.000Z,1529488655000,cryptopia,LTC/BTC,0.01449,0.01449,0,0.10774065,0
2018-06-20T09:57:36.000Z,1529488656000,cryptopia,LTC/BTC,0.01449,0.01448173,-0.06,0.15122135,-0.00009074
2018-06-20T10:00:03.000Z,1529488803000,cryptopia,LTC/BTC,0.01447,0.01454576,0.52,0.04210523,0.00021894
2018-06-20T10:00:05.000Z,1529488805000,cryptopia,LTC/BTC,0.01447,0.01454576,0.52,2.90158051,0.01508821
2018-06-20T10:00:06.000Z,1529488806000,cryptopia,LTC/BTC,0.01447,0.01454576,0.52,0.04210523,0.00021894
2018-06-20T10:02:53.000Z,1529488973000,cryptopia,LTC/BTC,0.01447,0.01450453,0.23,0.34471921,0.00079285
2018-06-20T10:03:00.000Z,1529488980000,cryptopia,LTC/BTC,0.01447,0.01448607,0.11,0.08690558,0.00009559
2018-06-20T10:04:43.000Z,1529489083000,cryptopia,LTC/BTC,0.01447,0.01448607,0.11,0.4750409,0.00052254
2018-06-20T10:04:45.000Z,1529489085000,cryptopia,LTC/BTC,0.01447,0.01443269,-0.26,0.392022,-0.00101926
2018-06-20T10:04:45.000Z,1529489085000,cryptopia,LTC/BTC,0.01447,0.0144746,0.03,3.63793142,0.00109137
2018-06-20T10:04:45.000Z,1529489085000,cryptopia,LTC/BTC,0.01447,0.01445838,-0.09,1.03745863,-0.00093372
2018-06-20T10:05:04.000Z,1529489104000,cryptopia,LTC/BTC,0.01447,0.01448607,0.11,0.34515681,0.00037967
2018-06-20T10:06:49.000Z,1529489209000,cryptopia,LTC/BTC,0.01447,0.01450453,0.23,0.24455337,0.00056247
2018-06-20T10:06:49.000Z,1529489209000,cryptopia,LTC/BTC,0.01447,0.01448607,0.11,2.16656982,0.00238322
2018-06-20T10:06:49.000Z,1529489209000,cryptopia,LTC/BTC,0.01447,0.01448607,0.11,0.22545,0.00024799
2018-06-20T10:06:49.000Z,1529489209000,cryptopia,LTC/BTC,0.01447,0.01450446,0.23,0.46504231,0.00106959
2018-06-20T10:07:02.000Z,1529489222000,cryptopia,LTC/BTC,0.01447,0.01450453,0.23,0.09280848,0.00021345
2018-06-20T10:09:18.000Z,1529489358000,cryptopia,LTC/BTC,0.01447,0.01450453,0.23,0.37992484,0.00087382
2018-06-20T10:09:25.000Z,1529489365000,cryptopia,LTC/BTC,0.01447,0.01450453,0.23,1.15604895,0.00265891
2018-06-20T10:12:27.000Z,1529489547000,cryptopia,LTC/BTC,0.01447,0.01449939,0.2,0.04180298,0.0000836
2018-06-20T10:15:09.000Z,1529489709000,cryptopia,LTC/BTC,0.01447,0.01446553,-0.04,0.47847521,-0.0001914
2018-06-20T10:15:09.000Z,1529489709000,cryptopia,LTC/BTC,0.01447,0.0144836,0.09,0.9550469,0.00085954
2018-06-20T10:20:40.000Z,1529490040000,cryptopia,LTC/BTC,0.01448,0.01445656,-0.17,0.34586311,-0.00058797
2018-06-20T10:20:40.000Z,1529490040000,cryptopia,LTC/BTC,0.01448,0.01445656,-0.17,1.56330413,-0.00265762
2018-06-20T10:22:30.000Z,1529490150000,cryptopia,LTC/BTC,0.01448,0.01443863,-0.29,0.6,-0.00174
2018-06-20T10:25:07.000Z,1529490307000,cryptopia,LTC/BTC,0.01448,0.01446557,-0.1,0.46,-0.00046001
2018-06-20T10:26:30.000Z,1529490390000,cryptopia,LTC/BTC,0.01448,0.01447449,-0.04,3.77741593,-0.00151097
2018-06-20T10:26:30.000Z,1529490390000,cryptopia,LTC/BTC,0.01448,0.01447449,-0.04,0.76258407,-0.00030504
2018-06-20T10:26:37.000Z,1529490397000,cryptopia,LTC/BTC,0.01448,0.01447449,-0.04,0.19979672,-0.00007992
2018-06-20T10:30:20.000Z,1529490620000,cryptopia,LTC/BTC,0.01448,0.01446999,-0.07,0.05555114,-0.00003889
2018-06-20T10:32:37.000Z,1529490757000,cryptopia,LTC/BTC,0.01448,0.01445206,-0.2,0.34597071,-0.00069195
2018-06-20T10:32:37.000Z,1529490757000,cryptopia,LTC/BTC,0.01448,0.01443863,-0.29,0.3522091,-0.00102141
2018-06-20T10:32:37.000Z,1529490757000,cryptopia,LTC/BTC,0.01448,0.01443413,-0.32,0.2160581,-0.00069139
2018-06-20T10:32:52.000Z,1529490772000,cryptopia,LTC/BTC,0.01448,0.01445206,-0.2,0.08638375,-0.00017277
2018-06-20T10:33:05.000Z,1529490785000,cryptopia,LTC/BTC,0.01448,0.01446999,-0.07,0.08183217,-0.00005729
2018-06-20T10:33:05.000Z,1529490785000,cryptopia,LTC/BTC,0.01448,0.01445206,-0.2,0.08638375,-0.00017277
2018-06-20T10:33:12.000Z,1529490792000,cryptopia,LTC/BTC,0.01448,0.01443414,-0.32,0.06277456,-0.00020088
2018-06-20T10:34:16.000Z,1529490856000,cryptopia,LTC/BTC,0.01448,0.01445206,-0.2,0.6,-0.0012
2018-06-20T10:34:27.000Z,1529490867000,cryptopia,LTC/BTC,0.01448,0.01445206,-0.2,0.05063166,-0.00010127
2018-06-20T10:36:01.000Z,1529490961000,cryptopia,LTC/BTC,0.01448,0.01445206,-0.2,0.03807599,-0.00007616
2018-06-20T10:37:27.000Z,1529491047000,cryptopia,LTC/BTC,0.01448,0.01443417,-0.32,0.28606805,-0.00091542
2018-06-20T10:39:03.000Z,1529491143000,cryptopia,LTC/BTC,0.01448,0.01441639,-0.44,0.26733333,-0.00117627
2018-06-20T10:40:40.000Z,1529491240000,cryptopia,LTC/BTC,0.01448,0.01443417,-0.32,0.4139213,-0.00132455
2018-06-20T10:40:43.000Z,1529491243000,cryptopia,LTC/BTC,0.01448,0.01443417,-0.32,1e-8,-1e-8
2018-06-20T10:42:26.000Z,1529491346000,cryptopia,LTC/BTC,0.0145,0.0144519,-0.34,0.07834165,-0.00026637
2018-06-20T10:44:01.000Z,1529491441000,cryptopia,LTC/BTC,0.0145,0.0144519,-0.34,0.10415681,-0.00035414
2018-06-20T10:45:14.000Z,1529491514000,cryptopia,LTC/BTC,0.0145,0.01444305,-0.4,0.12072397,-0.0004829
2018-06-20T10:45:17.000Z,1529491517000,cryptopia,LTC/BTC,0.0145,0.01442536,-0.52,0.44073374,-0.00229182
2018-06-20T10:45:21.000Z,1529491521000,cryptopia,LTC/BTC,0.0145,0.01444304,-0.4,0.91423792,-0.00365696
2018-06-20T10:45:36.000Z,1529491536000,cryptopia,LTC/BTC,0.0145,0.01444189,-0.41,0.08574739,-0.00035157
2018-06-20T10:45:36.000Z,1529491536000,cryptopia,LTC/BTC,0.0145,0.01444305,-0.4,0.11425261,-0.00045702
2018-06-20T10:48:16.000Z,1529491696000,cryptopia,LTC/BTC,0.0145,0.01441298,-0.61,0.09602522,-0.00058576
2018-06-20T10:48:20.000Z,1529491700000,cryptopia,LTC/BTC,0.0145,0.01441298,-0.61,0.00397478,-0.00002425
2018-06-20T10:48:20.000Z,1529491700000,cryptopia,LTC/BTC,0.0145,0.01441298,-0.61,0.092019,-0.00056132
2018-06-20T10:48:22.000Z,1529491702000,cryptopia,LTC/BTC,0.0145,0.01441299,-0.61,0.1,-0.00061
2018-06-20T10:48:22.000Z,1529491702000,cryptopia,LTC/BTC,0.0145,0.01441298,-0.61,0.19137945,-0.00116742
2018-06-20T10:51:14.000Z,1529491874000,cryptopia,LTC/BTC,0.0145,0.01444575,-0.38,0.08750715,-0.00033253
2018-06-20T10:52:54.000Z,1529491974000,cryptopia,LTC/BTC,0.0145,0.01444575,-0.38,0.03730565,-0.00014177
2018-06-20T10:55:13.000Z,1529492113000,cryptopia,LTC/BTC,0.0145,0.01444575,-0.38,0.17431324,-0.0006624
2018-06-20T10:56:24.000Z,1529492184000,cryptopia,LTC/BTC,0.0145,0.01444602,-0.38,0.36131046,-0.00137298
2018-06-20T10:58:00.000Z,1529492280000,cryptopia,LTC/BTC,0.0145,0.01454869,0.33,0.1,0.00033
2018-06-20T10:58:00.000Z,1529492280000,cryptopia,LTC/BTC,0.0145,0.0145487,0.33,0.05431327,0.00017923
2018-06-20T10:58:02.000Z,1529492282000,cryptopia,LTC/BTC,0.0145,0.0145487,0.33,0.78263718,0.0025827
2018-06-20T10:58:03.000Z,1529492283000,cryptopia,LTC/BTC,0.0145,0.0145487,0.33,0.48,0.001584
2018-06-20T10:58:04.000Z,1529492284000,cryptopia,LTC/BTC,0.0145,0.0145487,0.33,1.03,0.003399
2018-06-20T10:58:05.000Z,1529492285000,cryptopia,LTC/BTC,0.0145,0.0145487,0.33,1.71,0.005643
2018-06-20T10:58:06.000Z,1529492286000,cryptopia,LTC/BTC,0.0145,0.0145487,0.33,5.6,0.01848
2018-06-20T10:58:07.000Z,1529492287000,cryptopia,LTC/BTC,0.0145,0.0145487,0.33,0.1,0.00033
2018-06-20T10:59:40.000Z,1529492380000,cryptopia,LTC/BTC,0.0145,0.01441297,-0.61,0.1,-0.00061
2018-06-20T10:59:40.000Z,1529492380000,cryptopia,LTC/BTC,0.0145,0.01442834,-0.5,0.6,-0.003
2018-06-20T10:59:40.000Z,1529492380000,cryptopia,LTC/BTC,0.0145,0.01442799,-0.5,0.74522992,-0.00372615
2018-06-20T10:59:40.000Z,1529492380000,cryptopia,LTC/BTC,0.0145,0.01442772,-0.5,0.34655441,-0.00173278
2018-06-20T10:59:40.000Z,1529492380000,cryptopia,LTC/BTC,0.0145,0.01441299,-0.61,0.1,-0.00061
2018-06-20T10:59:40.000Z,1529492380000,cryptopia,LTC/BTC,0.0145,0.01441298,-0.61,0.1,-0.00061
2018-06-20T10:59:40.000Z,1529492380000,cryptopia,LTC/BTC,0.0145,0.01441296,-0.61,0.00821567,-0.00005012
2018-06-20T11:01:19.000Z,1529492479000,cryptopia,LTC/BTC,0.0145,0.0144976,-0.02,0.05152322,-0.00001031
2018-06-20T11:01:29.000Z,1529492489000,cryptopia,LTC/BTC,0.0145,0.01441301,-0.6,0.05152322,-0.00030914
2018-06-20T11:03:29.000Z,1529492609000,cryptopia,LTC/BTC,0.0145,0.0144976,-0.02,0.10813364,-0.00002163
2018-06-20T11:06:28.000Z,1529492788000,cryptopia,LTC/BTC,0.0145,0.0144976,-0.02,0.16049526,-0.0000321
2018-06-20T11:08:40.000Z,1529492920000,cryptopia,LTC/BTC,0.0145,0.0144976,-0.02,0.68142206,-0.00013629
2018-06-20T11:08:45.000Z,1529492925000,cryptopia,LTC/BTC,0.0145,0.0144976,-0.02,6.28818929,-0.00125764
2018-06-20T11:10:47.000Z,1529493047000,cryptopia,LTC/BTC,0.0145,0.0144976,-0.02,0.33210615,-0.00006643
2018-06-20T11:10:51.000Z,1529493051000,cryptopia,LTC/BTC,0.0145,0.0144976,-0.02,0.63669477,-0.00012734
2018-06-20T11:10:53.000Z,1529493053000,cryptopia,LTC/BTC,0.0145,0.01449754,-0.02,0.34488541,-0.00006898
2018-06-20T11:10:56.000Z,1529493056000,cryptopia,LTC/BTC,0.0145,0.01447921,-0.15,0.69064402,-0.00103597
2018-06-20T11:11:02.000Z,1529493062000,cryptopia,LTC/BTC,0.0145,0.0144517,-0.34,1.03793813,-0.00352899
2018-06-20T11:12:54.000Z,1529493174000,cryptopia,LTC/BTC,0.0145,0.01451588,0.1,0.03822317,0.00003822
2018-06-20T11:14:23.000Z,1529493263000,cryptopia,LTC/BTC,0.0145,0.01454869,0.33,0.03594996,0.00011863
2018-06-20T11:16:00.000Z,1529493360000,cryptopia,LTC/BTC,0.0145,0.01450417,0.02,0.16270117,0.00003254
2018-06-20T11:16:16.000Z,1529493376000,cryptopia,LTC/BTC,0.0145,0.01450417,0.02,0.27043977,0.00005408
2018-06-20T11:16:19.000Z,1529493379000,cryptopia,LTC/BTC,0.0145,0.01454,0.27,0.05053559,0.00013644
2018-06-20T11:16:22.000Z,1529493382000,cryptopia,LTC/BTC,0.0145,0.01450417,0.02,0.03563495,0.00000712
2018-06-20T11:16:25.000Z,1529493385000,cryptopia,LTC/BTC,0.0145,0.01447605,-0.17,0.07182309,-0.0001221
2018-06-20T11:16:30.000Z,1529493390000,cryptopia,LTC/BTC,0.0145,0.01447605,-0.17,0.06202414,-0.00010545
2018-06-20T11:16:34.000Z,1529493394000,cryptopia,LTC/BTC,0.0145,0.01447605,-0.17,0.05053559,-0.00008592
2018-06-20T11:16:38.000Z,1529493398000,cryptopia,LTC/BTC,0.0145,0.01447605,-0.17,0.03563495,-0.00006058
2018-06-20T11:17:53.000Z,1529493473000,cryptopia,LTC/BTC,0.0145,0.01447605,-0.17,0.72737922,-0.00123655
2018-06-20T11:17:53.000Z,1529493473000,cryptopia,LTC/BTC,0.0145,0.01443856,-0.43,0.57222619,-0.00246058
2018-06-20T11:19:31.000Z,1529493571000,cryptopia,LTC/BTC,0.0145,0.01453999,0.27,0.08631547,0.00023305
2018-06-20T11:19:31.000Z,1529493571000,cryptopia,LTC/BTC,0.0145,0.01454,0.27,0.09981639,0.0002695
2018-06-20T11:21:15.000Z,1529493675000,cryptopia,LTC/BTC,0.0145,0.01449861,-0.01,0.11021993,-0.00001103
2018-06-20T11:24:35.000Z,1529493875000,cryptopia,LTC/BTC,0.0145,0.01449861,-0.01,0.06373931,-0.00000638
2018-06-20T11:25:00.000Z,1529493900000,cryptopia,LTC/BTC,0.0145,0.01451728,0.11,0.89171502,0.00098088
2018-06-20T11:25:00.000Z,1529493900000,cryptopia,LTC/BTC,0.0145,0.01449861,-0.01,3.12358927,-0.00031236
2018-06-20T11:25:00.000Z,1529493900000,cryptopia,LTC/BTC,0.0145,0.01449862,-0.01,0.27541829,-0.00002755
2018-06-20T11:25:00.000Z,1529493900000,cryptopia,LTC/BTC,0.0145,0.01454,0.27,1.70927767,0.00461504
2018-06-20T11:26:38.000Z,1529493998000,cryptopia,LTC/BTC,0.0145,0.01450608,0.04,0.37726605,0.0001509
2018-06-20T11:26:38.000Z,1529493998000,cryptopia,LTC/BTC,0.0145,0.0144986,-0.01,0.05354973,-0.00000536
2018-06-20T11:26:49.000Z,1529494009000,cryptopia,LTC/BTC,0.0145,0.01450608,0.04,0.00223231,8.9e-7
2018-06-20T11:28:30.000Z,1529494110000,cryptopia,LTC/BTC,0.0145,0.01450609,0.04,0.77036869,0.00030814
2018-06-20T11:30:01.000Z,1529494201000,cryptopia,LTC/BTC,0.0145,0.01449455,-0.04,0.00818265,-0.00000328
2018-06-20T11:30:04.000Z,1529494204000,cryptopia,LTC/BTC,0.0145,0.01449455,-0.04,0.34450851,-0.00013781
2018-06-20T11:34:30.000Z,1529494470000,cryptopia,LTC/BTC,0.0145,0.01454,0.27,1.1646795,0.00314463
2018-06-20T11:35:58.000Z,1529494558000,cryptopia,LTC/BTC,0.0145,0.01454869,0.33,0.06405004,0.00021136
2018-06-20T11:35:58.000Z,1529494558000,cryptopia,LTC/BTC,0.0145,0.01454,0.27,0.92035461,0.00248495
2018-06-20T11:35:58.000Z,1529494558000,cryptopia,LTC/BTC,0.0145,0.01454746,0.32,0.89111062,0.00285155
2018-06-20T11:35:58.000Z,1529494558000,cryptopia,LTC/BTC,0.0145,0.0145487,0.33,1.46502917,0.00483459
2018-06-20T11:37:33.000Z,1529494653000,cryptopia,LTC/BTC,0.0145,0.01449177,-0.06,0.04762303,-0.00002858
2018-06-20T11:37:39.000Z,1529494659000,cryptopia,LTC/BTC,0.0145,0.01449456,-0.04,0.95561628,-0.00038225
2018-06-20T11:43:53.000Z,1529495033000,cryptopia,LTC/BTC,0.0145,0.01445951,-0.28,1.03737753,-0.00290466
2018-06-20T11:43:53.000Z,1529495033000,cryptopia,LTC/BTC,0.0145,0.01451011,0.06,0.34458661,0.00020675
2018-06-20T11:43:53.000Z,1529495033000,cryptopia,LTC/BTC,0.0145,0.0144958,-0.03,0.23459081,-0.00007038
2018-06-20T11:43:53.000Z,1529495033000,cryptopia,LTC/BTC,0.0145,0.014492,-0.06,0.93489463,-0.00056094
2018-06-20T11:43:53.000Z,1529495033000,cryptopia,LTC/BTC,0.0145,0.01448987,-0.07,0.69013592,-0.0004831
2018-06-20T11:43:53.000Z,1529495033000,cryptopia,LTC/BTC,0.0145,0.01445,-0.35,7.79355166,-0.02727744
2018-06-20T11:45:22.000Z,1529495122000,cryptopia,LTC/BTC,0.0145,0.01448969,-0.08,0.69014452,-0.00055212
2018-06-20T11:45:22.000Z,1529495122000,cryptopia,LTC/BTC,0.0145,0.01451005,0.06,0.34458811,0.00020675
2018-06-20T11:45:22.000Z,1529495122000,cryptopia,LTC/BTC,0.0145,0.01445916,-0.29,0.09855996,-0.00028583
2018-06-20T11:47:15.000Z,1529495235000,cryptopia,LTC/BTC,0.0145,0.01445916,-0.29,0.35928898,-0.00104194
2018-06-20T11:48:37.000Z,1529495317000,cryptopia,LTC/BTC,0.0145,0.014413,-0.61,0.02201364,-0.00013429
2018-06-20T11:48:37.000Z,1529495317000,cryptopia,LTC/BTC,0.0145,0.01445916,-0.29,0.57955369,-0.00168071
2018-06-20T11:48:37.000Z,1529495317000,cryptopia,LTC/BTC,0.0145,0.01445,-0.35,2.52802612,-0.0088481
2018-06-20T11:48:37.000Z,1529495317000,cryptopia,LTC/BTC,0.0145,0.01443284,-0.47,0.6,-0.00282
2018-06-20T11:48:37.000Z,1529495317000,cryptopia,LTC/BTC,0.0145,0.01442208,-0.54,0.46182566,-0.00249386
2018-06-20T11:48:37.000Z,1529495317000,cryptopia,LTC/BTC,0.0145,0.01441845,-0.57,0.20801928,-0.00118571
2018-06-20T11:48:37.000Z,1529495317000,cryptopia,LTC/BTC,0.0145,0.01441844,-0.57,1.38710984,-0.00790653
2018-06-20T11:48:37.000Z,1529495317000,cryptopia,LTC/BTC,0.0145,0.01441296,-0.61,7.71874955,-0.04708438
2018-06-20T11:50:12.000Z,1529495412000,cryptopia,LTC/BTC,0.0145,0.0144845,-0.11,0.49,-0.000539
2018-06-20T11:50:27.000Z,1529495427000,cryptopia,LTC/BTC,0.0145,0.0144845,-0.11,0.00393711,-0.00000434
2018-06-20T11:50:27.000Z,1529495427000,cryptopia,LTC/BTC,0.0145,0.014505,0.03,0.06828904,0.00002048
2018-06-20T11:50:39.000Z,1529495439000,cryptopia,LTC/BTC,0.0145,0.01454869,0.33,1.41688511,0.00467572
2018-06-20T11:50:39.000Z,1529495439000,cryptopia,LTC/BTC,0.0145,0.014505,0.03,0.91958518,0.00027587
2018-06-20T11:50:39.000Z,1529495439000,cryptopia,LTC/BTC,0.0145,0.0145304,0.2,0.20801928,0.00041603
2018-06-20T11:50:39.000Z,1529495439000,cryptopia,LTC/BTC,0.0145,0.01453574,0.24,1.48181143,0.00355634
2018-06-20T11:50:39.000Z,1529495439000,cryptopia,LTC/BTC,0.0145,0.01454869,0.33,1.97370043,0.00651321
2018-06-20T11:52:05.000Z,1529495525000,cryptopia,LTC/BTC,0.0145,0.01446401,-0.25,0.03498186,-0.00008746
2018-06-20T11:53:29.000Z,1529495609000,cryptopia,LTC/BTC,0.0145,0.01454298,0.29,0.15287095,0.00044332
2018-06-20T11:55:42.000Z,1529495742000,cryptopia,LTC/BTC,0.0145,0.01450311,0.02,0.47300681,0.0000946
2018-06-20T11:57:12.000Z,1529495832000,cryptopia,LTC/BTC,0.0145,0.01452387,0.16,0.32513332,0.00052021
2018-06-20T11:57:33.000Z,1529495853000,cryptopia,LTC/BTC,0.0145,0.01452387,0.16,0.89,0.001424
2018-06-20T11:58:59.000Z,1529495939000,cryptopia,LTC/BTC,0.0145,0.01452387,0.16,1.17957401,0.00188731
2018-06-20T12:00:24.000Z,1529496024000,cryptopia,LTC/BTC,0.01451,0.01454661,0.25,0.45758271,0.00114395
2018-06-20T12:00:24.000Z,1529496024000,cryptopia,LTC/BTC,0.01451,0.0145487,0.26,1.17975048,0.00306735
2018-06-20T12:00:24.000Z,1529496024000,cryptopia,LTC/BTC,0.01451,0.01454871,0.26,2.22653179,0.00578898
2018-06-20T12:00:24.000Z,1529496024000,cryptopia,LTC/BTC,0.01451,0.01454873,0.26,0.72990286,0.00189774
2018-06-20T12:00:35.000Z,1529496035000,cryptopia,LTC/BTC,0.01451,0.014555,0.31,0.5,0.00155
2018-06-20T12:00:38.000Z,1529496038000,cryptopia,LTC/BTC,0.01451,0.014555,0.31,0.2,0.00062
2018-06-20T12:00:40.000Z,1529496040000,cryptopia,LTC/BTC,0.01451,0.014555,0.31,0.09745226,0.0003021
2018-06-20T12:00:42.000Z,1529496042000,cryptopia,LTC/BTC,0.01451,0.01452596,0.1,0.34421061,0.00034421
2018-06-20T12:00:42.000Z,1529496042000,cryptopia,LTC/BTC,0.01451,0.01452387,0.09,0.00178939,0.00000161
2018-06-20T12:02:16.000Z,1529496136000,cryptopia,LTC/BTC,0.01451,0.014555,0.31,0.10063653,0.00031197
2018-06-20T12:02:21.000Z,1529496141000,cryptopia,LTC/BTC,0.01451,0.014555,0.31,0.25173342,0.00078037
2018-06-20T12:04:01.000Z,1529496241000,cryptopia,LTC/BTC,0.01451,0.014567,0.39,0.82,0.003198
2018-06-20T12:04:01.000Z,1529496241000,cryptopia,LTC/BTC,0.01451,0.014567,0.39,0.02151324,0.0000839
2018-06-20T12:05:18.000Z,1529496318000,cryptopia,LTC/BTC,0.01451,0.01452764,0.12,0.34417081,0.000413
2018-06-20T12:05:23.000Z,1529496323000,cryptopia,LTC/BTC,0.01451,0.01452387,0.09,0.06819481,0.00006137
2018-06-20T12:05:23.000Z,1529496323000,cryptopia,LTC/BTC,0.01451,0.01452387,0.09,0.22228601,0.00020005
2018-06-20T12:07:03.000Z,1529496423000,cryptopia,LTC/BTC,0.01451,0.01454866,0.26,0.23786595,0.00061845
2018-06-20T12:08:25.000Z,1529496505000,cryptopia,LTC/BTC,0.01451,0.01450662,-0.03,0.18,-0.000054
2018-06-20T12:11:14.000Z,1529496674000,cryptopia,LTC/BTC,0.01451,0.01451728,0.05,0.03798256,0.00001899
2018-06-20T12:11:22.000Z,1529496682000,cryptopia,LTC/BTC,0.01451,0.014538,0.19,0.03569831,0.00006782
2018-06-20T12:11:29.000Z,1529496689000,cryptopia,LTC/BTC,0.01451,0.01451728,0.05,0.07718681,0.00003859
2018-06-20T12:13:56.000Z,1529496836000,cryptopia,LTC/BTC,0.01452,0.01457053,0.34,0.1,0.00034
2018-06-20T12:15:16.000Z,1529496916000,cryptopia,LTC/BTC,0.01452,0.01452841,0.05,0.07134522,0.00003567
2018-06-20T12:15:30.000Z,1529496930000,cryptopia,LTC/BTC,0.01452,0.01452841,0.05,0.03778113,0.00001889
2018-06-20T12:16:50.000Z,1529497010000,cryptopia,LTC/BTC,0.01451,0.0145492,0.27,0.08247876,0.00022269
2018-06-20T12:16:52.000Z,1529497012000,cryptopia,LTC/BTC,0.01451,0.0145492,0.27,0.03089416,0.00008341
2018-06-20T12:18:22.000Z,1529497102000,cryptopia,LTC/BTC,0.01451,0.01457055,0.41,0.06501448,0.00026655
2018-06-20T12:18:26.000Z,1529497106000,cryptopia,LTC/BTC,0.01451,0.01450763,-0.02,0.28716467,-0.00005744
2018-06-20T12:18:30.000Z,1529497110000,cryptopia,LTC/BTC,0.01451,0.01450763,-0.02,0.0429836,-0.0000086
2018-06-20T12:19:54.000Z,1529497194000,cryptopia,LTC/BTC,0.01452,0.01450763,-0.09,0.01449724,-0.00001305
2018-06-20T12:20:03.000Z,1529497203000,cryptopia,LTC/BTC,0.01452,0.01450763,-0.09,0.34401291,-0.00030962
2018-06-20T12:20:08.000Z,1529497208000,cryptopia,LTC/BTC,0.01452,0.01450763,-0.09,0.68900762,-0.00062011
2018-06-20T12:21:26.000Z,1529497286000,cryptopia,LTC/BTC,0.01452,0.01450763,-0.09,0.03783525,-0.00003406
2018-06-20T12:22:54.000Z,1529497374000,cryptopia,LTC/BTC,0.01451,0.01450763,-0.02,0.30721609,-0.00006145
2018-06-20T12:22:57.000Z,1529497377000,cryptopia,LTC/BTC,0.01451,0.01450763,-0.02,0.30721609,-0.00006145
2018-06-20T12:23:01.000Z,1529497381000,cryptopia,LTC/BTC,0.01451,0.01450763,-0.02,0.3072116,-0.00006145
2018-06-20T12:23:06.000Z,1529497386000,cryptopia,LTC/BTC,0.01451,0.01450763,-0.02,0.30721609,-0.00006145
2018-06-20T12:23:11.000Z,1529497391000,cryptopia,LTC/BTC,0.01451,0.01450763,-0.02,0.23491316,-0.00004699
2018-06-20T12:23:17.000Z,1529497397000,cryptopia,LTC/BTC,0.01451,0.01448255,-0.19,0.24263401,-0.00046101
2018-06-20T12:29:06.000Z,1529497746000,cryptopia,LTC/BTC,0.01451,0.01452943,0.13,0.05190566,0.00006747
2018-06-20T12:30:42.000Z,1529497842000,cryptopia,LTC/BTC,0.01452,0.01450814,-0.09,0.04,-0.000036
2018-06-20T12:30:42.000Z,1529497842000,cryptopia,LTC/BTC,0.01452,0.01450795,-0.09,0.04345031,-0.00003911
2018-06-20T12:34:51.000Z,1529498091000,cryptopia,LTC/BTC,0.01452,0.01452961,0.06,0.20798827,0.00012479
2018-06-20T12:35:04.000Z,1529498104000,cryptopia,LTC/BTC,0.01452,0.01452961,0.06,0.46836641,0.00028101
